2.859e+01 1.580e+02 2.000e+02 1.958e+02 4.145e+01 2.838e+01
2.869e+01 1.481e+02 2.000e+02 2.000e+02 1.244e+02 2.887e+01
2.879e+01 1.381e+02 1.762e+02 2.000e+02 1.749e+02 3.094e+01
2.887e+01 1.326e+02 2.000e+02 1.777e+02 3.810e+01 3.433e+01
2.897e+01 2.000e+02 2.000e+02 1.239e+02 1.117e+02 3.780e+01
2.906e+01 1.993e+02 2.000e+02 9.199e+01 8.233e+01 3.895e+01
2.914e+01 1.889e+02 8.045e+01 1.050e+02 7.745e+01 4.106e+01
2.921e+01 1.799e+02 8.026e+01 9.407e+01 5.500e+01 4.123e+01
2.928e+01 1.725e+02 8.046e+01 9.033e+01 5.511e+01 3.990e+01
2.936e+01 2.000e+02 8.101e+01 8.383e+01 7.722e+01 3.939e+01
2.945e+01 2.000e+02 8.251e+01 2.000e+02 7.807e+01 3.855e+01
2.953e+01 2.000e+02 8.168e+01 6.510e+01 5.469e+01 3.876e+01
2.961e+01 2.000e+02 2.000e+02 5.863e+01 7.804e+01 4.102e+01
2.968e+01 8.393e+01 2.000e+02 5.470e+01 7.940e+01 4.105e+01
2.978e+01 7.584e+01 2.000e+02 2.000e+02 8.009e+01 4.424e+01
2.986e+01 6.703e+01 2.000e+02 6.774e+01 7.796e+01 4.786e+01
2.994e+01 6.337e+01 2.000e+02 6.045e+01 7.576e+01 4.788e+01
3.002e+01 5.704e+01 2.000e+02 5.435e+01 7.621e+01 4.892e+01
3.010e+01 5.774e+01 2.000e+02 4.925e+01 7.696e+01 4.976e+01
3.019e+01 5.060e+01 2.000e+02 4.664e+01 1.971e+02 4.707e+01
3.028e+01 4.820e+01 2.000e+02 4.262e+01 2.000e+02 4.207e+01
3.036e+01 5.554e+01 2.000e+02 3.939e+01 4.261e+01 4.080e+01
3.042e+01 1.497e+02 4.790e+01 3.460e+01 4.458e+01 3.553e+01
3.049e+01 2.000e+02 4.318e+01 3.146e+01 4.308e+01 3.254e+01
3.056e+01 1.359e+02 4.026e+01 3.037e+01 4.289e+01 3.074e+01
3.062e+01 1.262e+02 3.899e+01 3.021e+01 3.944e+01 2.891e+01
3.068e+01 1.181e+02 6.708e+01 2.916e+01 6.687e+01 2.840e+01
3.076e+01 1.097e+02 6.191e+01 2.000e+02 6.241e+01 5.865e+01
3.087e+01 9.956e+01 5.520e+01 2.000e+02 5.566e+01 2.000e+02
3.096e+01 5.564e+01 4.749e+01 2.000e+02 6.041e+01 2.000e+02
3.106e+01 7.551e+01 4.178e+01 2.000e+02 4.402e+01 2.000e+02
3.116e+01 6.306e+01 4.094e+01 2.000e+02 3.871e+01 2.000e+02
3.125e+01 5.213e+01 3.460e+01 2.000e+02 3.601e+01 2.000e+02
3.135e+01 4.227e+01 3.257e+01 2.000e+02 3.262e+01 2.000e+02
3.144e+01 3.398e+01 3.177e+01 2.000e+02 3.132e+01 2.000e+02
3.153e+01 2.931e+01 2.534e+01 2.000e+02 3.079e+01 2.000e+02
3.173e+01 1.958e+01 1.758e+01 1.426e+02 3.364e+01 2.000e+02
